id_itens,data_compra,status_id,from_iata,to_iata,tipo_viagem,data_ida,data_volta,valor_passagem,milhas_usadas,adultos,criancas,mes_compra,dia_semana_compra,usa_milhas,passageiros_total,status,iata,is_mercosul
155,2019-09-02,1,GIG,LIS,Ida e volta,2019-09-08 19:10:00,2019-11-23 08:30:00,5561.72021484374,0,1,0,2019-09,Monday,False,1,Transacao emitida,GIGLIS,0
156,2019-08-25,1,EZE,GIG,Somente ida,2019-09-09 02:45:00,,779.309997558593,18000,1,0,2019-08,Sunday,True,1,Transacao emitida,EZEGIG,1
157,2019-08-29,1,EZE,GIG,Somente ida,2019-09-09 02:45:00,,788.700012207031,17500,1,0,2019-08,Thursday,True,1,Transacao emitida,EZEGIG,1
158,2019-09-04,1,SCL,GIG,Somente ida,2019-09-09 06:00:00,,1012.88000488281,0,1,0,2019-09,Wednesday,False,1,Transacao emitida,SCLGIG,1
159,2019-09-04,2,LIS,GIG,Somente ida,2019-09-09 12:05:00,,5502.2900390625,217250,2,1,2019-09,Wednesday,True,3,Transacao cancelada,LISGIG,1
160,2019-08-18,1,IOS,GIG,Somente ida,2019-09-09 15:35:00,,626.75,0,1,0,2019-08,Sunday,False,1,Transacao emitida,IOSGIG,1
161,2019-08-23,1,GIG,LIS,Ida e volta,2019-09-09 15:40:00,2019-09-23 12:05:00,12573.1396484375,388000,2,0,2019-08,Friday,True,2,Transacao emitida,GIGLIS,0
162,2019-09-07,1,LIS,GIG,Somente ida,2019-09-09 16:30:00,,3198.919921875,91000,2,0,2019-09,Saturday,True,2,Transacao emitida,LISGIG,1
163,2019-09-03,1,EZE,GIG,Somente ida,2019-09-09 17:15:00,,834.349975585937,17500,1,0,2019-09,Tuesday,True,1,Transacao emitida,EZEGIG,1
164,2019-08-16,1,GIG,LIS,Ida e volta,2019-09-09 21:00:00,2020-02-14 08:25:00,3993.42993164062,0,1,0,2019-08,Friday,False,1,Transacao emitida,GIGLIS,0
165,2019-08-29,1,LIS,GIG,Somente ida,2019-09-09 23:30:00,,1764.35998535156,53000,1,0,2019-08,Thursday,True,1,Transacao emitida,LISGIG,1
166,2019-09-03,1,EZE,GIG,Somente ida,2019-09-10 04:30:00,,4799.77978515625,0,6,0,2019-09,Tuesday,False,6,Transacao emitida,EZEGIG,1
167,2019-08-30,1,SCL,GIG,Somente ida,2019-09-10 13:39:00,,908.260009765625,21500,1,0,2019-08,Friday,True,1,Transacao emitida,SCLGIG,1
168,2019-08-30,1,SCL,GIG,Somente ida,2019-09-10 15:05:00,,908.260009765625,25000,1,0,2019-08,Friday,True,1,Transacao emitida,SCLGIG,1
169,2019-08-02,2,IOS,GIG,Somente ida,2019-09-10 16:40:00,,377.320007324218,0,1,0,2019-08,Friday,False,1,Transacao cancelada,IOSGIG,1
170,2019-08-28,1,MIA,GIG,Somente ida,2019-09-10 22:50:00,,1682.88000488281,46655,1,0,2019-08,Wednesday,True,1,Transacao emitida,MIAGIG,1
171,2019-08-16,1,LIS,GIG,Somente ida,2019-09-11 07:20:00,,1691.2099609375,45500,1,0,2019-08,Friday,True,1,Transacao emitida,LISGIG,1
172,2019-08-13,2,LIS,GIG,Somente ida,2019-09-11 07:20:00,,1684.48999023437,45500,1,0,2019-08,Tuesday,True,1,Transacao cancelada,LISGIG,1
173,2019-09-10,1,RAO,GIG,Somente ida,2019-09-11 08:00:00,,787.890014648437,0,1,0,2019-09,Tuesday,False,1,Transacao emitida,RAOGIG,1
174,2019-09-08,2,SCL,EZE,Somente ida,2019-09-11 08:50:00,,546.190002441406,12000,1,0,2019-09,Sunday,True,1,Transacao cancelada,SCLEZE,1
175,2019-08-03,1,GIG,BOG,Somente ida,2019-09-11 11:30:00,,856.289978027343,16000,1,0,2019-08,Saturday,True,1,Transacao emitida,GIGBOG,1
176,2019-09-09,1,LIS,GIG,Somente ida,2019-09-11 14:20:00,,3220.07006835937,91000,2,0,2019-09,Monday,True,2,Transacao emitida,LISGIG,1
177,2019-08-11,1,GIG,LIS,Somente ida,2019-09-11 15:40:00,,2383.47998046874,99500,1,0,2019-08,Sunday,True,1,Transacao emitida,GIGLIS,0
178,2019-08-23,1,GIG,LIS,Ida e volta,2019-09-11 15:40:00,2019-09-23 12:05:00,11315.830078125,388000,2,0,2019-08,Friday,True,2,Transacao emitida,GIGLIS,0
179,2019-08-19,2,GIG,LIS,Ida e volta,2019-09-11 21:10:00,2019-09-23 12:05:00,10416.009765625,357000,2,0,2019-08,Monday,True,2,Transacao cancelada,GIGLIS,0
180,2019-08-25,2,SCL,BOG,Somente ida,2019-09-12 01:16:00,,971.700012207031,20400,1,0,2019-08,Sunday,True,1,Transacao cancelada,SCLBOG,1
181,2019-09-08,1,GIG,MCO,Somente ida,2019-09-12 01:25:00,,6277.77978515625,224000,1,1,2019-09,Sunday,True,2,Transacao emitida,GIGMCO,0
182,2019-09-07,1,GIG,FEN,Ida e volta,2019-09-12 05:35:00,2019-09-17 15:40:00,2101.43994140625,76000,1,0,2019-09,Saturday,True,1,Transacao emitida,GIGFEN,1
183,2019-09-10,1,GIG,EZE,Ida e volta,2019-09-12 07:35:00,2019-09-16 17:15:00,1255.19995117187,31000,1,0,2019-09,Tuesday,True,1,Transacao emitida,GIGEZE,1
184,2019-08-29,1,EZE,SCL,Somente ida,2019-09-12 15:20:00,,374.290008544921,0,1,0,2019-08,Thursday,False,1,Transacao emitida,EZESCL,1
185,2019-08-29,1,EZE,SCL,Somente ida,2019-09-12 15:20:00,,374.290008544921,0,1,0,2019-08,Thursday,False,1,Transacao emitida,EZESCL,1
186,2019-08-29,1,EZE,SCL,Somente ida,2019-09-12 15:20:00,,374.290008544921,0,1,0,2019-08,Thursday,False,1,Transacao emitida,EZESCL,1
187,2019-08-29,2,EZE,SCL,Somente ida,2019-09-12 15:20:00,,371.209991455078,0,1,0,2019-08,Thursday,False,1,Transacao cancelada,EZESCL,1
188,2019-09-11,1,GIG,SCL,Somente ida,2019-09-12 17:10:00,,1586.15002441406,0,2,0,2019-09,Wednesday,False,2,Transacao emitida,GIGSCL,1
189,2019-09-07,1,EZE,GIG,Ida e volta,2019-09-12 17:15:00,2019-09-23 21:40:00,1423.79003906249,31000,1,0,2019-09,Saturday,True,1,Transacao emitida,EZEGIG,1
190,2019-08-11,2,BCN,GIG,Somente ida,2019-09-12 18:50:00,,1699.97998046874,45500,1,0,2019-08,Sunday,True,1,Transacao cancelada,BCNGIG,1
191,2019-08-13,1,GIG,LIS,Somente ida,2019-09-12 21:10:00,,2383.68994140625,99500,1,0,2019-08,Tuesday,True,1,Transacao emitida,GIGLIS,0
192,2019-08-31,1,GIG,LIS,Somente ida,2019-09-12 21:40:00,,3445.08007812499,88400,1,0,2019-08,Saturday,True,1,Transacao emitida,GIGLIS,0
193,2019-08-31,1,GIG,LIS,Somente ida,2019-09-12 21:40:00,,5857.52978515625,184680,1,1,2019-08,Saturday,True,2,Transacao emitida,GIGLIS,0
194,2019-08-29,1,GIG,EZE,Ida e volta,2019-09-13 06:35:00,2019-09-20 15:20:00,1532.91003417968,0,1,0,2019-08,Thursday,False,1,Transacao emitida,GIGEZE,1
195,2019-08-13,1,BCN,GIG,Somente ida,2019-09-13 07:10:00,,1699.61999511718,45500,1,0,2019-08,Tuesday,True,1,Transacao emitida,BCNGIG,1
196,2019-09-11,1,GIG,EZE,Somente ida,2019-09-13 18:00:00,,853.299987792968,19250,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGEZE,1
197,2019-09-08,1,RAO,GIG,Somente ida,2019-09-13 21:10:00,,302.519989013671,8800,1,0,2019-09,Sunday,True,1,Transacao emitida,RAOGIG,1
198,2019-08-21,1,GIG,FEN,Ida e volta,2019-09-14 05:30:00,2019-09-21 17:00:00,2390.84008789062,0,1,0,2019-08,Wednesday,False,1,Transacao emitida,GIGFEN,1
199,2019-08-28,1,GIG,SCL,Ida e volta,2019-09-14 10:55:00,2019-09-21 18:50:00,2106.1201171875,0,2,0,2019-08,Wednesday,False,2,Transacao emitida,GIGSCL,1
200,2019-08-22,1,IOS,RAO,Somente ida,2019-09-14 12:55:00,,0.0,0,1,0,2019-08,Thursday,False,1,Transacao emitida,IOSRAO,1
201,2019-08-14,1,EZE,GIG,Somente ida,2019-09-14 16:00:00,,749.809997558593,17100,1,0,2019-08,Wednesday,True,1,Transacao emitida,EZEGIG,1
202,2019-09-09,1,GIG,SCL,Somente ida,2019-09-14 17:10:00,,1353.16003417968,42000,2,0,2019-09,Monday,True,2,Transacao emitida,GIGSCL,1
203,2019-08-09,1,GIG,EZE,Ida e volta,2019-09-15 07:35:00,2019-09-25 17:15:00,1242.23999023437,32400,1,0,2019-08,Friday,True,1,Transacao emitida,GIGEZE,1
204,2019-08-25,2,MIA,GIG,Somente ida,2019-09-15 09:20:00,,3259.40991210937,90200,2,0,2019-08,Sunday,True,2,Transacao cancelada,MIAGIG,1
205,2019-08-28,1,GIG,MIA,Ida e volta,2019-09-15 11:30:00,2019-10-15 18:05:00,5120.06005859375,0,2,0,2019-08,Wednesday,False,2,Transacao emitida,GIGMIA,0
206,2019-08-28,1,GIG,MIA,Ida e volta,2019-09-15 11:30:00,2019-09-25 07:58:00,2560.03002929687,0,1,0,2019-08,Wednesday,False,1,Transacao emitida,GIGMIA,0
207,2019-08-15,1,GIG,LIS,Somente ida,2019-09-15 15:40:00,,5202.16015624999,158000,2,0,2019-08,Thursday,True,2,Transacao emitida,GIGLIS,0
208,2019-08-09,1,GIG,LIS,Somente ida,2019-09-15 21:10:00,,2383.47998046874,79000,1,0,2019-08,Friday,True,1,Transacao emitida,GIGLIS,0
209,2019-08-21,1,GIG,LIS,Ida e volta,2019-09-15 23:15:00,2019-10-04 12:30:00,12889.7695312499,0,3,0,2019-08,Wednesday,False,3,Transacao emitida,GIGLIS,0
210,2019-08-21,1,GIG,LIS,Ida e volta,2019-09-15 23:15:00,2019-10-13 12:30:00,9870.599609375,0,2,0,2019-08,Wednesday,False,2,Transacao emitida,GIGLIS,0
211,2019-08-17,1,GIG,SCL,Ida e volta,2019-09-15 23:45:00,2019-09-22 18:50:00,1139.68005371093,0,1,0,2019-08,Saturday,False,1,Transacao emitida,GIGSCL,1
212,2019-09-14,2,LIS,GIG,Somente ida,2019-09-16 16:30:00,,1649.78002929687,45500,1,0,2019-09,Saturday,True,1,Transacao cancelada,LISGIG,1
213,2019-08-16,1,IOS,EZE,Somente ida,2019-09-16 16:40:00,,710.340026855468,13590,1,0,2019-08,Friday,True,1,Transacao emitida,IOSEZE,1
214,2019-08-12,1,GIG,BCN,Ida e volta,2019-09-16 22:10:00,2019-10-05 18:50:00,4944.14990234374,0,1,0,2019-08,Monday,False,1,Transacao emitida,GIGBCN,0
215,2019-09-13,2,GIG,FEN,Somente ida,2019-09-17 06:40:00,,1669.75,0,1,0,2019-09,Friday,False,1,Transacao cancelada,GIGFEN,1
216,2019-08-18,1,GIG,IOS,Ida e volta,2019-09-17 11:40:00,2019-09-24 15:50:00,3478.67993164062,0,2,2,2019-08,Sunday,False,4,Transacao emitida,GIGIOS,1
217,2019-08-23,1,GIG,LIS,Ida e volta,2019-09-17 15:40:00,2019-09-29 23:30:00,5501.52978515625,178500,1,0,2019-08,Friday,True,1,Transacao emitida,GIGLIS,0
218,2019-09-02,1,GIG,SCL,Ida e volta,2019-09-17 17:10:00,2019-12-22 02:15:00,1437.07995605468,0,1,0,2019-09,Monday,False,1,Transacao emitida,GIGSCL,1
219,2019-09-05,1,GIG,MIA,Somente ida,2019-09-17 20:40:00,,2988.17993164062,76000,1,1,2019-09,Thursday,True,2,Transacao emitida,GIGMIA,0
220,2019-09-02,1,EZE,GIG,Somente ida,2019-09-18 04:30:00,,750.5,0,1,0,2019-09,Monday,False,1,Transacao emitida,EZEGIG,1
221,2019-09-13,1,SCL,GIG,Somente ida,2019-09-18 12:13:00,,1424.66003417968,35400,1,0,2019-09,Friday,True,1,Transacao emitida,SCLGIG,1
222,2019-09-16,1,GIG,LIS,Ida e volta,2019-09-18 15:40:00,2019-10-02 12:05:00,6129.52978515625,214500,1,0,2019-09,Monday,True,1,Transacao emitida,GIGLIS,0
223,2019-08-25,1,GIG,SCL,Ida e volta,2019-09-18 17:10:00,2019-09-25 13:39:00,2974.52001953125,64000,2,0,2019-08,Sunday,True,2,Transacao emitida,GIGSCL,1
224,2019-08-27,1,GIG,LIS,Ida e volta,2019-09-18 21:10:00,2019-09-29 23:30:00,5498.240234375,178500,1,0,2019-08,Tuesday,True,1,Transacao emitida,GIGLIS,0
225,2019-08-30,1,GIG,LIS,Somente ida,2019-09-18 21:10:00,,1756.81994628906,53000,1,0,2019-08,Friday,True,1,Transacao emitida,GIGLIS,0
226,2019-08-21,1,GIG,MCO,Ida e volta,2019-09-18 22:00:00,2019-09-29 19:25:00,6866.27978515625,0,2,0,2019-08,Wednesday,False,2,Transacao emitida,GIGMCO,0
227,2019-08-17,1,IOS,GIG,Somente ida,2019-09-19 15:50:00,,952.539978027343,0,2,0,2019-08,Saturday,False,2,Transacao emitida,IOSGIG,1
228,2019-08-11,1,IOS,GIG,Somente ida,2019-09-19 15:50:00,,480.269989013671,0,1,0,2019-08,Sunday,False,1,Transacao emitida,IOSGIG,1
229,2019-09-17,1,BCN,GIG,Somente ida,2019-09-19 18:50:00,,1668.92004394531,45500,1,0,2019-09,Tuesday,True,1,Transacao emitida,BCNGIG,1
230,2019-09-10,1,GIG,LIS,Somente ida,2019-09-19 21:10:00,,1579.30004882812,79000,1,0,2019-09,Tuesday,True,1,Transacao emitida,GIGLIS,0
231,2019-09-06,1,GIG,EZE,Somente ida,2019-09-19 21:40:00,,626.169982910156,15500,1,0,2019-09,Friday,True,1,Transacao emitida,GIGEZE,1
232,2019-09-04,2,GIG,EZE,Ida e volta,2019-09-19 21:40:00,2019-09-23 17:15:00,4772.41015624999,108000,2,1,2019-09,Wednesday,True,3,Transacao cancelada,GIGEZE,1
233,2019-09-05,1,GIG,EZE,Ida e volta,2019-09-19 21:40:00,2019-09-23 17:15:00,4536.990234375,93000,2,1,2019-09,Thursday,True,3,Transacao emitida,GIGEZE,1
234,2019-09-18,1,LIS,GIG,Somente ida,2019-09-19 23:30:00,,218.789993286132,158000,2,0,2019-09,Wednesday,True,2,Transacao emitida,LISGIG,1
235,2019-09-13,1,GIG,MCO,Somente ida,2019-09-20 01:25:00,,1673.65002441406,54000,1,0,2019-09,Friday,True,1,Transacao emitida,GIGMCO,0
236,2019-09-10,1,GIG,MCO,Somente ida,2019-09-20 11:30:00,,3343.28002929687,108000,2,0,2019-09,Tuesday,True,2,Transacao emitida,GIGMCO,0
237,2019-09-13,2,GIG,LIS,Somente ida,2019-09-20 15:40:00,,1732.22998046874,53000,1,0,2019-09,Friday,True,1,Transacao cancelada,GIGLIS,0
238,2019-09-19,2,YYZ,MCO,Ida e volta,2019-09-21 07:45:00,2019-09-23 12:00:00,1007.67999267578,28000,1,0,2019-09,Thursday,True,1,Transacao cancelada,YYZMCO,0
239,2019-09-18,2,YYZ,MCO,Ida e volta,2019-09-21 07:45:00,2019-09-23 12:00:00,987.409973144531,28000,1,0,2019-09,Wednesday,True,1,Transacao cancelada,YYZMCO,0
240,2019-08-06,1,EZE,GIG,Somente ida,2019-09-21 08:10:00,,1466.36999511718,34200,2,0,2019-08,Tuesday,True,2,Transacao emitida,EZEGIG,1
241,2019-08-05,2,EZE,GIG,Somente ida,2019-09-21 08:10:00,,1457.09997558593,34200,2,0,2019-08,Monday,True,2,Transacao cancelada,EZEGIG,1
242,2019-09-18,2,GIG,MCO,Ida e volta,2019-09-21 11:30:00,2019-10-06 17:30:00,6380.10009765625,216000,2,0,2019-09,Wednesday,True,2,Transacao cancelada,GIGMCO,0
243,2019-09-06,1,GIG,CUN,Ida e volta,2019-09-21 11:30:00,2019-09-28 11:47:00,6325.02001953125,0,2,0,2019-09,Friday,False,2,Transacao emitida,GIGCUN,0
244,2019-09-18,1,MIA,GIG,Ida e volta,2019-09-21 11:44:00,2019-10-25 11:30:00,2285.44995117187,70000,1,0,2019-09,Wednesday,True,1,Transacao emitida,MIAGIG,1
245,2019-08-21,1,EZE,GIG,Ida e volta,2019-09-21 16:00:00,2019-09-28 11:55:00,1490.93994140624,41000,1,0,2019-08,Wednesday,True,1,Transacao emitida,EZEGIG,1
246,2019-08-06,3,GIG,LIS,Ida e volta,2019-09-21 21:10:00,2019-12-30 23:30:00,2871.67993164062,92500,1,0,2019-08,Tuesday,True,1,Aguardando forma de pagamento,GIGLIS,0
247,2019-08-05,1,GIG,LIS,Ida e volta,2019-09-21 21:10:00,2019-10-10 23:30:00,4231.77978515625,132000,1,0,2019-08,Monday,True,1,Transacao emitida,GIGLIS,0
248,2019-08-14,1,GIG,MCO,Somente ida,2019-09-22 06:30:00,,1622.05004882812,33000,1,0,2019-08,Wednesday,True,1,Transacao emitida,GIGMCO,0
249,2019-08-14,1,GIG,MCO,Somente ida,2019-09-22 11:30:00,,1544.85998535156,56000,1,0,2019-08,Wednesday,True,1,Transacao emitida,GIGMCO,0
250,2019-08-20,1,SCL,GIG,Somente ida,2019-09-22 13:39:00,,1516.19995117187,33000,2,0,2019-08,Tuesday,True,2,Transacao emitida,SCLGIG,1
251,2019-09-16,4,GIG,LIS,Ida e volta,2019-09-22 23:15:00,2019-09-28 16:05:00,7484.35986328124,0,2,0,2019-09,Monday,False,2,Aguardando cancelamento de ticket,GIGLIS,0
252,2019-09-03,1,GIG,MIA,Ida e volta,2019-09-23 01:25:00,2019-10-04 11:44:00,2498.63989257812,0,1,0,2019-09,Tuesday,False,1,Transacao emitida,GIGMIA,0
253,2019-09-20,1,RAO,GIG,Somente ida,2019-09-23 16:50:00,,672.390014648437,0,1,0,2019-09,Friday,False,1,Transacao emitida,RAOGIG,1
254,2019-09-20,1,GIG,EZE,Somente ida,2019-09-23 17:10:00,,536.25,15000,1,0,2019-09,Friday,True,1,Transacao emitida,GIGEZE,1
255,2019-09-18,1,EZE,MIA,Ida e volta,2019-09-23 22:40:00,2019-10-07 20:50:00,3173.94995117187,61750,1,0,2019-09,Wednesday,True,1,Transacao emitida,EZEMIA,0
256,2019-08-10,2,GIG,MCO,Ida e volta,2019-09-24 06:30:00,2019-10-01 15:05:00,2662.3701171875,0,1,0,2019-08,Saturday,False,1,Transacao cancelada,GIGMCO,0
257,2019-08-10,2,GIG,MCO,Ida e volta,2019-09-24 06:30:00,2019-10-02 15:05:00,2662.3701171875,0,1,0,2019-08,Saturday,False,1,Transacao cancelada,GIGMCO,0
258,2019-09-03,1,LIS,GIG,Somente ida,2019-09-24 09:10:00,,2091.6201171875,0,1,0,2019-09,Tuesday,False,1,Transacao emitida,LISGIG,1
259,2019-08-09,1,EZE,SCL,Somente ida,2019-09-24 09:55:00,,945.859985351562,0,2,0,2019-08,Friday,False,2,Transacao emitida,EZESCL,1
260,2019-09-14,1,GIG,LIS,Ida e volta,2019-09-24 15:40:00,2019-10-16 23:30:00,3150.05004882812,106000,1,0,2019-09,Saturday,True,1,Transacao emitida,GIGLIS,0
261,2019-09-15,1,GIG,LIS,Somente ida,2019-09-24 15:40:00,,1702.55004882812,53000,1,0,2019-09,Sunday,True,1,Transacao emitida,GIGLIS,0
262,2019-08-22,1,SCL,GIG,Somente ida,2019-09-24 18:50:00,,443.429992675781,0,1,0,2019-08,Thursday,False,1,Transacao emitida,SCLGIG,1
263,2019-09-07,3,SCL,BOG,Somente ida,2019-09-25 14:55:00,,2133.05004882812,47600,2,0,2019-09,Saturday,True,2,Aguardando forma de pagamento,SCLBOG,1
264,2019-09-21,1,SCL,BOG,Somente ida,2019-09-25 14:55:00,,1949.11999511718,47600,2,0,2019-09,Saturday,True,2,Transacao emitida,SCLBOG,1
265,2019-08-30,1,MIA,EZE,Somente ida,2019-09-25 17:25:00,,976.890014648437,21750,1,0,2019-08,Friday,True,1,Transacao emitida,MIAEZE,1
266,2019-08-13,1,GIG,SCL,Somente ida,2019-09-25 18:35:00,,2542.0,59000,2,0,2019-08,Tuesday,True,2,Transacao emitida,GIGSCL,1
267,2019-09-18,1,LIS,GIG,Somente ida,2019-09-25 23:30:00,,2448.59008789062,79000,1,0,2019-09,Wednesday,True,1,Transacao emitida,LISGIG,1
268,2019-09-02,1,GIG,BOG,Somente ida,2019-09-26 09:35:00,,815.770019531249,18000,1,0,2019-09,Monday,True,1,Transacao emitida,GIGBOG,1
269,2019-09-24,3,LIS,GIG,Somente ida,2019-09-26 12:05:00,,2457.28002929687,79000,1,0,2019-09,Tuesday,True,1,Aguardando forma de pagamento,LISGIG,1
270,2019-09-25,1,LIS,GIG,Somente ida,2019-09-26 16:30:00,,1642.39001464843,45500,1,0,2019-09,Wednesday,True,1,Transacao emitida,LISGIG,1
271,2019-08-03,3,SCL,GIG,Somente ida,2019-09-26 18:50:00,,998.369995117187,0,1,1,2019-08,Saturday,False,2,Aguardando forma de pagamento,SCLGIG,1
272,2019-08-17,1,SCL,GIG,Somente ida,2019-09-26 18:50:00,,791.789978027343,0,2,0,2019-08,Saturday,False,2,Transacao emitida,SCLGIG,1
273,2019-09-19,2,MIA,GIG,Somente ida,2019-09-26 19:55:00,,10304.9697265625,260000,1,1,2019-09,Thursday,True,2,Transacao cancelada,MIAGIG,1
274,2019-09-19,1,MIA,GIG,Somente ida,2019-09-26 19:55:00,,10304.9697265625,300000,1,1,2019-09,Thursday,True,2,Transacao emitida,MIAGIG,1
275,2019-09-24,1,GIG,MIA,Ida e volta,2019-09-26 20:40:00,2019-10-07 22:50:00,2988.07006835937,80000,1,0,2019-09,Tuesday,True,1,Transacao emitida,GIGMIA,0
276,2019-09-09,2,GIG,MIA,Somente ida,2019-09-26 20:40:00,,1554.09997558593,40000,1,0,2019-09,Monday,True,1,Transacao cancelada,GIGMIA,0
277,2019-09-24,3,SCL,GIG,Somente ida,2019-09-27 02:15:00,,721.5,20000,1,0,2019-09,Tuesday,True,1,Aguardando forma de pagamento,SCLGIG,1
278,2019-09-26,1,LIS,GIG,Somente ida,2019-09-27 07:20:00,,1518.30004882812,86450,1,1,2019-09,Thursday,True,2,Transacao emitida,LISGIG,1
279,2019-08-20,2,GIG,EZE,Ida e volta,2019-09-27 14:25:00,2019-09-29 10:45:00,1404.36999511718,0,1,0,2019-08,Tuesday,False,1,Transacao cancelada,GIGEZE,1
280,2019-09-11,1,GIG,LIS,Somente ida,2019-09-27 15:40:00,,1864.41003417968,53000,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGLIS,0
281,2019-08-30,1,EZE,GIG,Somente ida,2019-09-27 17:15:00,,1553.83996582031,35000,2,0,2019-08,Friday,True,2,Transacao emitida,EZEGIG,1
282,2019-08-13,1,GIG,LIS,Ida e volta,2019-09-27 21:10:00,2019-10-17 23:30:00,3949.78002929687,132000,1,0,2019-08,Tuesday,True,1,Transacao emitida,GIGLIS,0
283,2019-09-17,2,GIG,LIS,Somente ida,2019-09-27 21:50:00,,4832.35009765625,131950,2,1,2019-09,Tuesday,True,3,Transacao cancelada,GIGLIS,0
284,2019-09-17,2,GIG,LIS,Somente ida,2019-09-27 21:50:00,,1652.22998046874,45500,1,0,2019-09,Tuesday,True,1,Transacao cancelada,GIGLIS,0
285,2019-09-10,2,GIG,BCN,Somente ida,2019-09-27 23:15:00,,2176.70996093749,0,1,0,2019-09,Tuesday,False,1,Transacao cancelada,GIGBCN,0
286,2019-09-09,2,GIG,BCN,Somente ida,2019-09-27 23:15:00,,2171.34008789062,0,1,0,2019-09,Monday,False,1,Transacao cancelada,GIGBCN,0
287,2019-08-21,1,SCL,GIG,Somente ida,2019-09-28 05:33:00,,699.989990234374,15000,1,0,2019-08,Wednesday,True,1,Transacao emitida,SCLGIG,1
288,2019-09-21,2,SCL,GIG,Somente ida,2019-09-28 06:00:00,,459.209991455078,0,1,0,2019-09,Saturday,False,1,Transacao cancelada,SCLGIG,1
289,2019-08-28,1,GIG,BOG,Ida e volta,2019-09-28 11:30:00,2019-10-20 12:08:00,1552.32995605468,0,1,0,2019-08,Wednesday,False,1,Transacao emitida,GIGBOG,1
290,2019-09-11,1,GIG,LIS,Ida e volta,2019-09-28 15:40:00,2019-10-28 23:30:00,3352.14990234375,106000,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGLIS,0
291,2019-09-11,1,GIG,LIS,Somente ida,2019-09-28 21:10:00,,1729.26000976562,53000,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGLIS,0
292,2019-09-26,2,GIG,BCN,Somente ida,2019-09-28 22:10:00,,1973.02001953125,45500,1,0,2019-09,Thursday,True,1,Transacao cancelada,GIGBCN,0
293,2019-09-15,1,LIS,GIG,Somente ida,2019-09-28 23:30:00,,2435.15991210937,79000,1,0,2019-09,Sunday,True,1,Transacao emitida,LISGIG,1
294,2019-08-10,1,GIG,MCO,Ida e volta,2019-09-29 01:25:00,2019-10-09 20:56:00,2912.47998046874,112000,1,0,2019-08,Saturday,True,1,Transacao emitida,GIGMCO,0
295,2019-09-11,1,GIG,MCO,Somente ida,2019-09-29 08:10:00,,5120.70996093749,0,2,1,2019-09,Wednesday,False,3,Transacao emitida,GIGMCO,0
296,2019-09-11,2,GIG,MCO,Somente ida,2019-09-29 08:10:00,,5120.70996093749,0,2,1,2019-09,Wednesday,False,3,Transacao cancelada,GIGMCO,0
297,2019-09-01,1,GIG,SCL,Ida e volta,2019-09-29 09:25:00,2019-12-17 03:15:00,1456.5,0,1,0,2019-09,Sunday,False,1,Transacao emitida,GIGSCL,1
298,2019-09-25,1,GIG,SCL,Ida e volta,2019-09-29 13:55:00,2019-10-05 07:00:00,1316.69995117187,51500,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGSCL,1
299,2019-09-18,1,GIG,RAO,Somente ida,2019-09-29 14:40:00,,596.849975585937,0,1,0,2019-09,Wednesday,False,1,Transacao emitida,GIGRAO,1
300,2019-08-19,1,GIG,SCL,Somente ida,2019-09-29 17:10:00,,1086.27001953125,23650,1,0,2019-08,Monday,True,1,Transacao emitida,GIGSCL,1
301,2019-09-04,3,GIG,LIS,Somente ida,2019-09-29 21:10:00,,2476.07006835937,79000,1,0,2019-09,Wednesday,True,1,Aguardando forma de pagamento,GIGLIS,0
302,2019-08-30,1,GIG,LIS,Ida e volta,2019-09-29 23:15:00,2019-10-05 16:05:00,3838.43994140624,0,1,0,2019-08,Friday,False,1,Transacao emitida,GIGLIS,0
303,2019-09-18,2,SCL,EZE,Somente ida,2019-09-30 08:50:00,,1308.11999511718,27300,1,0,2019-09,Wednesday,True,1,Transacao cancelada,SCLEZE,1
304,2019-08-06,1,LIS,GIG,Somente ida,2019-09-30 12:05:00,,2552.08007812499,79000,1,0,2019-08,Tuesday,True,1,Transacao emitida,LISGIG,1
305,2019-09-18,1,GIG,EZE,Somente ida,2019-09-30 17:10:00,,537.599975585937,15000,1,0,2019-09,Wednesday,True,1,Transacao emitida,GIGEZE,1
306,2019-08-27,1,GIG,SCL,Somente ida,2019-09-30 18:50:00,,1535.83996582031,33000,2,0,2019-08,Tuesday,True,2,Transacao emitida,GIGSCL,1
307,2019-09-28,3,GIG,LIS,Somente ida,2019-09-30 22:10:00,,1726.11999511718,45500,1,0,2019-09,Saturday,True,1,Aguardando forma de pagamento,GIGLIS,0
308,2019-09-25,2,GIG,LIS,Ida e volta,2019-10-01 21:50:00,2019-10-15 20:40:00,4508.22021484374,0,1,0,2019-09,Wednesday,False,1,Transacao cancelada,GIGLIS,0
309,2019-10-01,1,GIG,RAO,Somente ida,2019-10-02 06:00:00,,343.880004882812,0,2,0,2019-10,Tuesday,False,2,Transacao emitida,GIGRAO,1
310,2019-09-30,3,LIS,GIG,Somente ida,2019-10-02 12:05:00,,5358.50976562499,158000,2,0,2019-09,Monday,True,2,Aguardando forma de pagamento,LISGIG,1
